zipcode,DealerName,Address,Link,city,state,county_name,Latitude,Longitude,IV_link
75150,Trophy Nissan,"5031 N GALLOWAY AVE, MESQUITE, TX 75150",http://www.trophynissan.com,Mesquite,TX,Dallas County,NA,NA,http://www.trophynissan.com/new-inventory/
75237,Clay Cooley Nissan,"39690 LBJ FREEWAY, DALLAS, TX 75237",http://www.nissandallas.claycooley.com/index.htm,Dallas,TX,Dallas County,NA,NA,http://www.nissandallas.claycooley.com/new-inventory/index.htm
75244,Autonation Nissan Dallas,"4707 IH 635 (LBJ) FREEWAY, DALLAS, TX 75244",http://www.bankstonnissandallas.com/,Dallas,TX,Dallas County,NA,NA,http://www.bankstonnissandallas.com/new-inventory/
75402,Nissan Of Greenville,"6403 I-30, GREENVILLE, TX 75402",http://www.nissanofgreenville.com,Greenville,TX,Hunt County,NA,NA,http://www.nissanofgreenville.com/inventory
75460,Orr Nissan Of Paris,"3411 NE LOOP 286, PARIS, TX 75460",http://www.parisnissan.com/,Paris,TX,Lamar County,NA,NA,http://www.parisnissan.com/search/new/tp/
75503,Pete Mankins,"3707 SUMMERHILL RD, TEXARKANA, TX 75503",http://www.petemankinnissan.com,Texarkana,TX,Bowie County,NA,NA,http://www.petemankinnissan.com/VehicleSearchResults?search=new
75601,Patterson Nissan Of Longview,"1201 MCCANN RD, LONGVIEW, TX 75601",http://longviewnissan.com/,Longview,TX,Gregg County,NA,NA,https://www.nissanofmckinney.com/new-inventory/index.htm
75701,Peltier Nissan,"3201 WSW LOOP 323, TYLER, TX 75701",http://www.peltiernissan.net/,Tyler,TX,Smith County,NA,NA,http://www.peltiernissan.net/new-inventory/index.htm
75901,Mercer Nissan,"1433 SOUTH MEDFORD DR, LUFKIN, TX 75901",http://www.mercernissan.net,Lufkin,TX,Angelina County,NA,NA,http://www.mercernissan.net/new-inventory/index.htm
76018,Don Davis Nissan,"1320 E INTERSTATE 20, ARLINGTON, TX 76018",http://www.dondavis-nissan.com/,Arlington,TX,Tarrant County,NA,NA,http://www.dondavis-nissan.com/new-inventory/
76022,Grubbs Nissan,"310 AIRPORT FWY, BEDFORD, TX 76022",http://www.grubbsnissan.com/,Bedford,TX,Tarrant County,NA,NA,http://grubbsnissan.com/inventory/view/New/
76028,Nissan Of Burleson,"300 N BURLESON BLVD, BURLESON, TX 76028",http://www.nissanofburleson.com,Burleson,TX,Johnson County,NA,NA,http://www.nissanofburleson.com/searchnew.aspx
76051,Texas Nissan Of Grapevine,"1401 W STATE HIGHWAY 114, GRAPEVINE, TX 76051",http://texasnissanofgrapevine.com/,Grapevine,TX,Tarrant County,NA,NA,http://www.texasnissanofgrapevine.com/new-inventory/
76087,Southwest Nissan,"3050 FORT WORTH HWY, WEATHERFORD, TX 76087",http://www.southwestnissan.net,Weatherford,TX,Parker County,NA,NA,http://www.southwestnissan.net/new/search?
76116,Nissan Of Fort Worth,"3451 W. LOOP 820 S., FORT WORTH, TX 76116",http://www.nissanoffortworth.com,Fort Worth,TX,Tarrant County,NA,NA,http://www.nissanoffortworth.com/new-inventory/
76210,Mac Haik Nissan,"5650 S INTERSTATE 35E, CORINTH, TX 76210",http://www.machaiknissan.com/,Corinth,TX,Denton County,NA,NA,http://www.machaiknissan.com/new/search?
76309,Jimmy Cleveland Nissan,"4000 KELL BLVD, WICHITA FALLS, TX 76309",http://www.nissanofwichitafalls.com/,Wichita Falls,TX,Wichita County,NA,NA,http://nissanofwichitafalls.com/Inventory/New.html
76502,Garlyn Shelton Nissan,"5420 MIDWAY DR, TEMPLE, TX 76502",http://www.garlynsheltonnissan.com/,Temple,TX,Bell County,NA,NA,http://www.garlynsheltonnissan.com/VehicleSearchResults?search=new
76543,Bates Nissan,"5501 E. CEN-TEX EXPY, KILLEEN, TX 76543",http://batesnissan.com/,Killeen,TX,Bell County,NA,NA,http://www.batesnissan.com/New-Inventory
76712,Waco Nissan,"5605 LEGENDLAKE PARKWAY, WACO, TX 76712",http://www.waconissan.com,Woodway,TX,McLennan County,NA,NA,http://www.waconissan.com/new-inventory/index.htm
76901,Jim Bass Nissan,"4052 W HOUSTON HARTE EXPY, SAN ANGELO, TX 76901",http://www.jimbassnissan.com,San Angelo,TX,Tom Green County,NA,NA,http://jimbassnissan.com/San-Angelo/For-Sale/New/
77034,Mcdavid Nissan,"11911 GULF FWY, HOUSTON, TX 77034",http://www.davidmcdavidnissan.com/,Houston,TX,Harris County,NA,NA,http://www.davidmcdavidnissan.com/new-inventory/
77054,Central Houston Nissan,"2901 SOUTH LOOP WEST, HOUSTON, TX 77054",http://www.centralhoustonnissan.com,Houston,TX,Harris County,NA,NA,http://www.centralhoustonnissan.com/inventory/view/New/
77065,Baker Nissan North,"19630 NORTHWEST FWY, HOUSTON, TX 77065",http://www.bakernissannorth.com,Houston,TX,Harris County,NA,NA,http://www.bakernissannorth.com/new-inventory/index.htm
77079,Mossy Nissan,"12150 KATY FREEWAY, HOUSTON, TX 77079",http://mossynissanhouston.com/,Houston,TX,Harris County,NA,NA,http://www.mossynissanhouston.com/new-inventory/index.htm
77090,Tom Peacock Nissan,"15300 NORTH FWY, HOUSTON, TX 77090",http://www.tompeacocknissan.com,Houston,TX,Harris County,NA,NA,http://www.tompeacocknissan.com/searchnew.aspx
77301,Streater-Smith Nissan,"333 INTERSTATE 45 S, CONROE, TX 77301",http://www.streater-smith-nissan.com/,Conroe,TX,Montgomery County,NA,NA,http://www.streater-smith-nissan.com/new-inventory/index.htm
77338,Robbins Nissan,"18711 HIGHWAY 59 NORTH, HUMBLE, TX 77338",http://www.robbins-nissan.com/,Humble,TX,Harris County,NA,NA,http://www.robbins-nissan.com/new-inventory/
77375,Fred Haas Nissan,"24202 TOMBALL PKWY  SH249, TOMBALL, TX 77375",http://fredhaasnissan.com,Tomball,TX,Harris County,NA,NA,http://www.fredhaasnissan.com/searchnew.aspx
77471,Gillman Nissan,"26001 SOUTHWEST FWY, ROSENBERG, TX 77471",http://www.gillmannissanfortbend.com,Rosenberg,TX,Fort Bend County,NA,NA,http://www.gillmannissanfortbend.com/new-inventory/index.htm
77477,Sterling Mccall Nissan,"12230 SOUTHWEST FWY, STAFFORD, TX 77477",http://www.sterlingmccallnissan.com/,Stafford,TX,Fort Bend County,NA,NA,http://www.sterlingmccallnissan.com/new-inventory/index.htm
77494,Autonation Nissan Katy,"25550 KINGSLAND BLVD, KATY, TX 77494",http://www.championnissan.com/,Katy,TX,Fort Bend County,NA,NA,http://www.championnissan.com/new-inventory/
77515,Gulf Coast Nissan,"3000 NORTH 288 FREEWAY, ANGLETON, TX 77515",http://www.gulfcoastnissan.com,Angleton,TX,Brazoria County,NA,NA,http://www.gulfcoastnissan.com/searchnew.aspx
77521,Baytown Nissan,"5445 I-10 EAST, BAYTOWN, TX 77521",http://www.baytownnissan.com,Baytown,TX,Harris County,NA,NA,http://www.baytownnissan.com/inventory/view/New/
77573,Clear Lake Nissan,"2150 GULF FREEWAY, LEAGUE CITY, TX 77573",http://www.clearlakenissan.com/,League City,TX,Galveston County,NA,NA,http://www.clearlakenissan.com/new-inventory/
77640,Twin City Nissan,"10549 HWY 69, PORT ARTHUR, TX 77640",http://www.twincityclassicnissan.com/,Port Arthur,TX,Jefferson County,NA,NA,http://www.twincityclassicnissan.com/search/new/tp/
77656,Nissan Of Silsbee,"3480 HWY 96 BYPASS, SILSBEE, TX 77656",http://www.silsbeenissan.com,Silsbee,TX,Hardin County,NA,NA,http://silsbeenissan.com/VehicleSearchResults?search=new
77701,Mike Smith Nissan,"1515 I-10 SOUTH, BEAUMONT, TX 77701",http://www.mikesmithnissan.net,Beaumont,TX,Jefferson County,NA,NA,http://www.mikesmithnissan.net/new-inventory/index.htm
77845,Douglass Nissan,"1001 EARL RUDDER FWY S, COLLEGE STATION, TX 77845",http://www.douglassnissan.com,College Station,TX,Brazos County,NA,NA,http://www.douglassnissan.com/search/new/tp/
77904,Victory Nissan,"6003 N. NAVARRO STREET, VICTORIA, TX 77904",http://victorynissantexas.com,Victoria,TX,Victoria County,NA,NA,http://www.victorynissantexas.com/VehicleSearchResults?search=new
78006,Nissan Of Boerne,"31805 INTERSTATE HWY 10 W, BOERNE, TX 78006",http://www.nissanboerne.com,Boerne,TX,Kendall County,NA,NA,http://www.nissanboerne.com/inventory/newsearch/New/
78041,Family Nissan Of Laredo,"3701 E SAUNDERS ST, LAREDO, TX 78041",http://www.nissanoflaredo.com/,Laredo,TX,Webb County,NA,NA,http://nissanoflaredo.com/inventory/view/new/
78209,Gunn Nissan,"750 NE LOOP 410, SAN ANTONIO, TX 78209",http://www.gunnnissan.com/,San Antonio,TX,Bexar County,NA,NA,http://www.gunnnissan.com/new-inventory/index.htm
78230,Ancira Nissan,"10835 IH 10 W, SAN ANTONIO, TX 78230",http://nissan.ancira.com/,San Antonio,TX,Bexar County,NA,NA,http://nissan.ancira.com/inventory/newsearch/New/
78233,World Car Nissan,"12908 INTERSTATE HWY 35 N, SAN ANTONIO, TX 78233",http://www.worldcarnissan.net,San Antonio,TX,Bexar County,NA,NA,http://www.worldcarnissan.net/inventory-results/categories/new
78238,Ingram Park Nissan,"6990 NW LOOP 410, SAN ANTONIO, TX 78238",http://www.ingramparknissan.com,San Antonio,TX,Bexar County,NA,NA,http://www.ingramparknissan.com/new-cars-san-antonio-tx
78363,Eddie Yaklin Nissan,"2501 S US HWY 77, KINGSVILLE, TX 78363",http://www.eddieyaklinnissan.com/,Kingsville,TX,Kleberg County,NA,NA,http://www.eddieyaklinnissan.com/inventory/new-vehicles
78380,Hicks Family Nissan,"2149 IH-69 ACCESS ROAD, ROBSTOWN, TX 78380",http://www.hicksfamilynissan.com/,Robstown,TX,Nueces County,NA,NA,http://www.hicksfamilynissan.com/searchnew.aspx
78415,Ed Hicks Nissan,"3000 S PADRE ISLAND DR, CORPUS CHRISTI, TX 78415",http://www.edhicksnissan.com/,Corpus Christi,TX,Nueces County,NA,NA,http://www.edhicksnissan.com/searchnew.aspx
78501,Bert Ogden Nissan,"721 N JACKSON RD, MCALLEN, TX 78501",http://bertogden-nissan.com,Mcallen,TX,Hidalgo County,NA,NA,http://www.bertogden-nissan.com/new-inventory/index.htm
78520,Charlie Clark Nissan Brownsville,"2547 N EXPRESSWAY 77/83, BROWNSVILLE, TX 78520",http://charlieclarknissanbrownsville.com,Brownsville,TX,Cameron County,NA,NA,http://www.charlieclarknissanbrownsville.com/new-inventory/index.htm
78539,Fiesta Nissan,"4901 SOUTH EXPRESSWAY 281, EDINBURG, TX 78539",http://www.fiestanissan.com/,Edinburg,TX,Hidalgo County,NA,NA,http://www.fiestanissan.com/new-inventory/index.htm
78552,Charlie Clark Nissan,"3500 W EXPRESSWAY 83, HARLINGEN, TX 78552",http://www.charlieclarknissanharlingen.com,Harlingen,TX,Cameron County,NA,NA,http://www.charlieclarknissanharlingen.com/inventory/newsearch/New/
78666,Nissan Of San Marcos,"2980 S INTERSTATE 35, SAN MARCOS, TX 78666",http://www.nissanofsanmarcos.com,San Marcos,TX,Hays County,NA,NA,http://www.nissanofsanmarcos.com/new-inventory/index.htm
78681,Round Rock Nissan,"3050 N IH 35, ROUND ROCK, TX 78681",http://www.roundrocknissan.com/,Round Rock,TX,Williamson County,NA,NA,http://www.roundrocknissan.com/new-inventory/index.htm
78745,Clay Cooley Nissan Of Austin South,"4914 S I H 35, AUSTIN, TX 78745",http://www.claycooleynissanaustin.com/,Austin,TX,Travis County,NA,NA,http://www.claycooleynissanaustin.com/new-inventory/index.htm
78758,Town North Nissan,"9160A RESEARCH BLVD, AUSTIN, TX 78758",http://www.townnorthnissan.net,Austin,TX,Travis County,NA,NA,http://www.townnorthnissan.com/new-inventory/index.htm
78840,Brown Nissan Of Del Rio,"2300 VETERANS BLVD, DEL RIO, TX 78840",http://www.brownnissandelrio.com/,Del Rio,TX,Val Verde County,NA,NA,http://www.brownnissandelrio.com/VehicleSearchResults?search=new
79119,Mcgavock Nissan/Amarillo,"4700 SONCY ROAD, AMARILLO, TX 79119",http://www.mcgavocknissanamarillo.com/,Amarillo,TX,Randall County,NA,NA,http://www.mcgavocknissanamarillo.com/search/new/tp/
79424,Mcgavock Nissan,"6312 MILWAUKEE AVE, LUBBOCK, TX 79424",http://www.mcgavocknissanlubbock.com,Lubbock,TX,Lubbock County,NA,NA,http://www.mcgavocknissanlubbock.com/search/new/tp/
79606,Mcgavock Nissan Abilene,"3550 S CLACK ST, ABILENE, TX 79606",http://www.mcgavocknissanabilene.com/,Abilene,TX,Taylor County,NA,NA,http://www.mcgavocknissanabilene.com/search/new/tp/
79707,Nissan Of Midland,"4800 WEST LOOP 250, MIDLAND, TX 79707",http://www.nissanofmidland.com,Midland,TX,Midland County,NA,NA,http://www.nissanofmidland.com/inventory/newsearch/New/
79762,West Texas Nissan Lllp,"4307 N JOHN BEN SHEPPERD, ODESSA, TX 79762",http://www.westtexasnissan.com,Odessa,TX,Ector County,NA,NA,http://westtexasnissan.com/inventory/view/Make/Nissan/New/
79925,Casa Nissan,"5855 MONTANA AVE, EL PASO, TX 79925",http://casanissan.com/,El Paso,TX,El Paso County,NA,NA,http://www.casanissan.com/VehicleSearchResults?search=new
79936,Viva Nissan,"1310 N ZARAGOZA RD, EL PASO, TX 79936",http://www.vivanissan.com/,El Paso,TX,El Paso County,NA,NA,http://www.vivanissan.com/new-inventory/index.htm
80012,Tynan's Nissan,"780 SOUTH HAVANA STREET, AURORA, CO 80012",http://www.tynansnissanaurora.com,Aurora,CO,Arapahoe County,NA,NA,http://www.tynansnissanaurora.com/searchnew.aspx
80112,Autonation Nissan Arapahoe,"10030 E ARAPAHOE RD, CENTENNIAL, CO 80112",http://gonissanarapahoe.com/,Englewood,CO,Arapahoe County,NA,NA,http://www.gonissanarapahoe.com/new-inventory/
80123,Autonation Nissan Southwest,"5067 S WADSWORTH BLVD, LITTLETON, CO 80123",http://www.gonissansouthwest.com/,Littleton,CO,Denver County,NA,NA,http://www.gonissansouthwest.com/new-inventory/
80129,Larry H Miller Nissan Highlands Ranch,"1320 PLUM VALLEY LANE, HIGHLANDS RANCH, CO 80129",http://www.larrymillernissan.com/,Littleton,CO,Douglas County,NA,NA,http://www.larrymillernissan.com/new-inventory/index.htm
80215,Empire Lakewood Nissan,"10345 W. COLFAX AVE, LAKEWOOD, CO 80215",http://www.empirelakewoodnissan.com,Denver,CO,Jefferson County,NA,NA,http://www.empirelakewoodnissan.com/new-vehicles/
80234,Autonation Nissan 104,"2400 W 104TH AVE, DENVER, CO 80234",http://gonissan104.com/,Denver,CO,Adams County,NA,NA,http://www.gonissan104.com/new-inventory/index.htm
80301,Boulder Nissan,"2285 28TH ST, BOULDER, CO 80301",http://www.bouldernissan.com,Boulder,CO,Boulder County,NA,NA,http://www.bouldernissan.com/VehicleSearchResults?search=new
80501,Valley Nissan,"1005 KEN PRATT BLVD, LONGMONT, CO 80501",http://www.valleynissan.com/,Longmont,CO,Boulder County,NA,NA,http://www.valleynissan.com/new-inventory/index.htm
80525,Tynan's Fort Collins Nissan,"5811 S COLLEGE AVE, FORT COLLINS, CO 80525",http://www.tynansnissanfortcollins.com,Fort Collins,CO,Larimer County,NA,NA,http://www.tynansnissanfortcollins.com/searchnew.aspx
80634,Greeley Nissan,"2625 35TH AVE, GREELEY, CO 80634",http://www.greeleynissan.com,Greeley,CO,Weld County,NA,NA,http://www.greeleynissan.com/new-inventory/index.htm
80916,South Colorado Springs Nissan,"1333 S ACADEMY BLVD, COLORADO SPRINGS, CO 80916",http://www.scsnissan.com/,Colorado Springs,CO,El Paso County,NA,NA,http://www.scsnissan.com/searchnew.aspx
80918,Woodmen Nissan,"6840 VINCENT DR, COLORADO SPRINGS, CO 80918",http://woodmennissan.com/,Colorado Springs,CO,El Paso County,NA,NA,http://www.woodmennissan.com/searchnew.aspx
81008,Dave Solon Nissan,"2525 W US HIGHWAY 50, PUEBLO, CO 81008",http://www.davesolonnissan.com/,Pueblo,CO,Pueblo County,NA,NA,http://www.davesolonnissan.com/new-inventory/index.htm
81303,Economy Nissan,"20704 HIGHWAY 160, DURANGO, CO 81303",http://www.economynissan.com,Durango,CO,La Plata County,NA,NA,http://www.economynissan.com/new-inventory/index.htm
81401,Montrose Nissan,"100 MERCHANT DR, MONTROSE, CO 81401",http://montrosenissan.com/,Montrose,CO,Montrose County,NA,NA,http://www.montrosenissan.com/inventory/view/New/
81501,Jim Fuoco Motor Company,"741 N FIRST ST, GRAND JUNCTION, CO 81501",http://www.fuoconissan.com/,Grand Junction,CO,Mesa County,NA,NA,http://www.fuoconissan.com/VehicleSearchResults?search=new
82001,Halladay Nissan,"1880 WESTLAND RD, CHEYENNE, WY 82001",http://www.halladaynissan.com/,Cheyenne,WY,Laramie County,NA,NA,http://www.halladaynissan.com/new-inventory/index.htm
82070,Spradley Barr Nissan,"2102 SOUTH 15TH STREET, LARAMIE, WY 82070",http://www.spradleybarrnissan.com,Laramie,WY,Albany County,NA,NA,http://www.spradleybarrnissan.com/searchnew.aspx
82609,Nissan Of Casper,"111 SE WYOMING BLVD, CASPER, WY 82609",http://www.nissanofcasper.com,Casper,WY,Natrona County,NA,NA,http://www.nissanofcasper.com/search/new/tp/
82901,Brower Brothers Nissan,"1525 DEWAR DR, ROCK SPRINGS, WY 82901",http://Greatwesternnissan.com,Rock Springs,WY,Sweetwater County,NA,NA,http://www.greatwesternnissan.com/new-vehicles/
83201,Pocatello Nissan & Kia,"300 NORTH 5TH, POCATELLO, ID 83201",http://www.pocatellonissan.com,Pocatello,ID,Bannock County,NA,NA,http://www.pocatellonissan.com/new-vehicles/
83301,Rob Green Nissan,"1080 BLUE LAKES BLVD, TWIN FALLS, ID 83301",http://www.nissan.greenautogroup.com,Twin Falls,ID,Twin Falls County,NA,NA,http://www.nissan.greenautogroup.com/inventory/view/New/
83401,Ron Sayer Nissan,"1175 N. WOODRUFF AVE, IDAHO FALLS, ID 83401",http://www.sayernissan.com,Idaho Falls,ID,Bonneville County,NA,NA,http://www.sayernissan.com/new-inventory/index.htm
83687,Bronco Motors Nissan,"15885 IDAHO CENTER BLVD, NAMPA, ID 83687",http://www.broncomotorsnissan.com,Nampa,ID,Canyon County,NA,NA,http://www.broncomotorsnissan.com/VehicleSearchResults?search=new
83704,Dennis Dillon Nissan,"8727 FAIRVIEW AVENUE, BOISE, ID 83704",http://www.dennisdillonnissan.com,Boise,ID,Ada County,NA,NA,http://www.dennisdillonnissan.com/new-inventory/index.htm
83854,Findlay Nissan,"1800 E POLSTON AVENUE, POST FALLS, ID 83854",http://findlaynissanpostfalls.com/,Post Falls,ID,Kootenai County,NA,NA,http://findlaynissanpostfalls.com/new-inventory/index.htm
84054,Jerry Seiner Nissan,"955 N 400 E, N SALT LAKE CITY, UT 84054",http://www.seinernissan.com/,North Salt Lake,UT,Davis County,NA,NA,http://www.seinernissan.com/new-inventory/index.htm
84058,Ken Garff Nissan Of Orem,"285 W UNIVERSITY PKWY, OREM, UT 84058",http://www.kengarffnissanorem.com/,Orem,UT,Utah County,NA,NA,http://www.kengarffnissanorem.com/new-inventory/index.htm
84095,Tim Dahle Nissan Southtowne,"11155 S JORDAN GATEWAY, SOUTH JORDAN, UT 84095",http://www.timdahlesandy.com,South Jordan,UT,Salt Lake County,NA,NA,http://www.timdahlesandy.com/searchnew.aspx
84101,Ken Garff Nissan Of Salt Lake,"777 S WEST TEMPLE, SALT LAKE CITY, UT 84101",http://www.kengarffnissanslc.com/,Salt Lake City,UT,Salt Lake County,NA,NA,http://www.kengarffnissanslc.com/new-inventory/index.htm
84107,Tim Dahle Nissan,"4528 S STATE ST, MURRAY, UT 84107",http://www.timdahlemurray.com,Salt Lake City,UT,Salt Lake County,NA,NA,http://www.timdahlemurray.com/inventory/view/New/Make/Nissan/
84321,Wilson Nissan,"328 NORTH MAIN STREET, LOGAN, UT 84321",http://www.wilsonmotornissan.com/,Logan,UT,Cache County,NA,NA,http://www.wilsonmotornissan.com/inventory/newsearch/New/
84405,Ken Garff Nissan Riverdale,"615 W RIVERDALE RD, RIVERDALE, UT 84405",http://www.kengarffnissanogden.com/,Ogden,UT,Weber County,NA,NA,http://www.kengarffnissanogden.com/new-inventory/index.htm
84770,Stephen Wade Auto Center,"230 WEST HILTON DRIVE, SAINT GEORGE, UT 84770",http://www.stephenwadenissan.com/,Saint George,UT,Washington County,NA,NA,http://www.stephenwadenissan.com/new-car-inventory
85014,Abc Nissan,"1300 E CAMELBACK RD, PHOENIX, AZ 85014",http://www.abcnissan.com/,Phoenix,AZ,Maricopa County,NA,NA,http://www.abcnissan.com/new-inventory/
85023,Midway Nissan,"2201 W BELL RD, PHOENIX, AZ 85023",http://www.midwaynissan.com/,Phoenix,AZ,Maricopa County,NA,NA,http://www.midwaynissan.com/new-inventory/?
85201,Larry H Miller Nissan Mesa,"2025 W RIVERVIEW AUTO DR, MESA, AZ 85201",http://www.lhmnissanmesa.com,Mesa,AZ,Maricopa County,NA,NA,http://www.lhmnissanmesa.com/new-inventory/index.htm
85206,Earnhardt's Nissan At Superstition Sprin,"6354 E TEST DR, MESA, AZ 85206",http://www.earnhardtnissan.com/,Mesa,AZ,Maricopa County,NA,NA,http://www.earnhardtnissan.com/new-vehicles/
85260,Pinnacle Nissan,"7601 E FRANK LLOYD WRIGHT, SCOTTSDALE, AZ 85260",http://www.pinnaclenissan.com/,Scottsdale,AZ,Maricopa County,NA,NA,https://www.pinnaclenissan.com/new-inventory/index.htm
85284,Autonation Nissan Tempe,"7755 S AUTOPLEX LOOP, TEMPE, AZ 85284",http://www.powernissantempe.com/,Tempe,AZ,Maricopa County,NA,NA,http://www.powernissantempe.com/new-inventory/
85286,Autonation Nissan Chandler,"1350 S GILBERT RD BLD A, CHANDLER, AZ 85286",http://www.powernissanchandler.com/,New River,AZ,Maricopa County,NA,NA,http://www.powernissanchandler.com/new-inventory/
85323,Avondale Nissan,"10305 W PAPAGO FREEWAY, AVONDALE, AZ 85323",http://www.avondalenissan.com/,Avondale,AZ,Maricopa County,NA,NA,http://www.avondalenissan.com/new-cars-avondale-az
85365,Sonora Nissan,"3160 S PACIFIC AVE, YUMA, AZ 85365",http://www.sonoranissancars.com,Yuma,AZ,Yuma County,NA,NA,http://www.sonoranissancars.com/inventory/view/New/
85382,Peoria Nissan,"9151 W BELL RD, PEORIA, AZ 85382",http://www.peorianissan.com/,Peoria,AZ,Maricopa County,NA,NA,http://www.peorianissan.com/new-inventory/
85388,Coulter Nissan,"13301 N AUTOSHOW AVE, SURPRISE, AZ 85388",http://www.coulternissan.com/,Surprise,AZ,Maricopa County,NA,NA,http://www.coulternissan.com/new-inventory/index.htm
85501,Horne Nissan,"2046 HIGHWAY 60, GLOBE, AZ 85501",http://www.hornenissan.com,Globe,AZ,Gila County,NA,NA,http://www.hornenissan.com/new-inventory/index.htm
85635,Lawley Nissan,"2960 E FRY BLVD, SIERRA VISTA, AZ 85635",http://www.lawleynissan.com,Sierra Vista,AZ,Cochise County,NA,NA,http://www.lawleynissan.com/new-inventory
85705,Jim Click Nissan,"800 W AUTO MALL DR, TUCSON, AZ 85705",http://www.jimclicknissan.com/,Tucson,AZ,Pima County,NA,NA,http://www.jimclicknissan.com/new-inventory/index.htm
85711,Thoroughbred Nissan,"5163 E 22ND ST, TUCSON, AZ 85711",http://www.tucsonnissan.com/,Tucson,AZ,Pima County,NA,NA,http://www.tucsonnissan.com/new-inventory/index.htm
85901,Tates Nissan Buick Gmc,"1251 NORTH AUTOMALL PKWY, SHOW LOW, AZ 85901",http://www.tatesbuickgmc.com/,Show Low,AZ,Navajo County,NA,NA,http://www.tatesnissanshowlow.com/VehicleSearchResults?&search=new
86004,Flagstaff Nissan,"4960 E MARKET PLACE DR, FLAGSTAFF, AZ 86004",http://flagnissan.com,Flagstaff,AZ,Coconino County,NA,NA,http://www.flagnissan.com/new-inventory/index.htm
86047,Tate's Auto Cntr Winslow,"2400 EAST ROUTE 66, WINSLOW, AZ 86047",http://www.tatesnissanwinslow.com/,Winslow,AZ,Navajo County,NA,NA,http://www.tatesnissanwinslow.com/VehicleSearchResults?search=new
86301,Lamb Nissan,"440 PRESCOTT LAKES PRKWAY, PRESCOTT, AZ 86301",http://lambnissan.com/,Prescott,AZ,Yavapai County,NA,NA,http://www.lambnissan.com/VehicleSearchResults?search=new
86404,Anderson Nissan,"3842 NORTH HIGHWAY 95, LAKE HAVASU CITY, AZ 86404",http://www.andersonnissanaz.com,Lake Havasu City,AZ,Mohave County,NA,NA,http://www.andersonnissanaz.com/inventory/view/New/
87110,Melloy Nissan,"7707 LOMAS BLVD NE, ALBUQUERQUE, NM 87110",http://www.melloynissan.com,Albuquerque,NM,Bernalillo County,NA,NA,http://www.melloynissan.com/inventory/new
87114,Reliable Nissan,"9901 COORS BLVD NW, ALBUQUERQUE, NM 87114",http://www.reliable-nissan.com/,Albuquerque,NM,Bernalillo County,NA,NA,http://www.reliable-nissan.com/new-inventory/index.htm
87301,Ed Corley Nissan,"1000 WEST JEFFERSON, GALLUP, NM 87301",http://corleynissan.com,Gallup,NM,McKinley County,NA,NA,http://www.corleynissan.com/new-inventory/
87402,Horace Nissan,"4300 E MAIN ST, FARMINGTON, NM 87402",http://www.horacenissan.com,Farmington,NM,San Juan County,NA,NA,http://www.horacenissan.com/searchnew.aspx
87505,Garcia Nissan Santa Fe,"2005 SAINT MICHAELS DRIVE, SANTA FE, NM 87505",http://www.garcianissansantafe.com,Santa Fe,NM,Santa Fe County,NA,NA,http://www.garcianissansantafe.com/new-inventory/
88005,Jack Key Nissan,"1801 SOUTH MAIN ST, LAS CRUCES, NM 88005",http://nissan.jackkey.com,Las Cruces,NM,Dona Ana County,NA,NA,http://nissan.jackkey.com/new-inventory/
88101,Bender Honda-Nissan,"3000 MABRY DR, CLOVIS, NM 88101",http://www.bendernissan.com/,Clovis,NM,Curry County,NA,NA,http://www.bendernissan.com/new.php#VehiclesForSale
88201,Roswell Nissan,"2111 WEST 2ND STREET, ROSWELL, NM 88201",http://www.roswellnissan.com,Roswell,NM,Chaves County,NA,NA,http://www.roswellnissan.com/inventory/newsearch/New/
88240,Permian Nissan,"3600 N GRIMES STREET, HOBBS, NM 88240",http://www.permiannissanusa.com,Hobbs,NM,Lea County,NA,NA,http://www.permiannissanusa.com/new.inventory.php
89014,Henderson Nissan,"295 AUTO MALL DR, HENDERSON, NV 89014",http://www.hendersonnissan.net/,Henderson,NV,Clark County,NA,NA,http://hendersonnissan.net/New-Inventory.aspx
89104,United Nissan,"3025 E SAHARA AVE, LAS VEGAS, NV 89104",http://www.unitednissan.com/,Las Vegas,NV,Clark County,NA,NA,http://www.unitednissan.com/inventory
89146,Autonation Nissan Las Vegas,"5800 W SAHARA AVE, LAS VEGAS, NV 89146",http://www.desertnissan.com/,Las Vegas,NV,Clark County,NA,NA,http://www.desertnissan.com/new-inventory/
89149,Planet Nissan,"5850 CENTENNIAL CTR BLVD, LAS VEGAS, NV 89149",http://planet-nissan.com/,Las Vegas,NV,Clark County,NA,NA,http://planet-nissan.com/New-Inventory.aspx
89502,Nissan Of Reno,"865 KIETZKE LN, RENO, NV 89502",http://www.nissanofreno.com/,Reno,NV,Washoe County,NA,NA,http://www.nissanofreno.com/new-vehicles/
90015,Nissan Of Downtown La,"635 W WASHINGTON BLVD, LOS ANGELES, CA 90015",http://www.downtownnissan.com/,Los Angeles,CA,Los Angeles County,NA,NA,http://www.downtownnissan.com/inventory/new/
90068,Universal City Nissan,"3550 CAHUENGA BLVD W, LOS ANGELES, CA 90068",http://www.universalcitynissan.com/,Los Angeles,CA,Los Angeles County,NA,NA,http://www.universalcitynissan.com/new-inventory/
